followers_count,following_count,tweet_count,listed_count,date
87746898,50,59146,112608,2023-01-14-22
87746831,50,59146,112607,2023-01-14-23
87746388,50,59146,112612,2023-01-15-00
87745965,50,59146,112614,2023-01-15-01
87745917,50,59146,112611,2023-01-15-02
87743458,50,59147,112570,2023-01-15-03
87743452,50,59147,112570,2023-01-15-04
87743302,50,59147,112568,2023-01-15-05
87745470,50,59146,112609,2023-01-15-06
87745124,50,59146,112602,2023-01-15-07
87745054,50,59146,112607,2023-01-15-08
87744740,50,59146,112608,2023-01-15-09
87742011,50,59147,112564,2023-01-15-10
87744391,50,59146,112605,2023-01-15-11
87744119,50,59146,112603,2023-01-15-12
87744057,50,59146,112604,2023-01-15-13
87743753,50,59146,112602,2023-01-15-14
87740938,50,59147,112560,2023-01-15-15
87743365,50,59146,112600,2023-01-15-16
87743031,50,59146,112599,2023-01-15-17
87743005,50,59146,112595,2023-01-15-18
87740325,50,59147,112558,2023-01-15-19
87742660,50,59146,112601,2023-01-15-20
87740002,50,59147,112554,2023-01-15-21
87741621,50,59146,112595,2023-01-15-22
87740963,50,59146,112595,2023-01-15-23
87737805,50,59147,112554,2023-01-16-00
87737757,50,59147,112553,2023-01-16-01
87737604,50,59147,112552,2023-01-16-02
87737603,50,59147,112550,2023-01-16-03
87739638,50,59146,112589,2023-01-16-04
87738638,50,59146,112589,2023-01-16-05
87735645,50,59147,112548,2023-01-16-06
87735608,50,59147,112548,2023-01-16-07
87737904,50,59146,112598,2023-01-16-08
87737408,50,59146,112598,2023-01-16-09
87737358,50,59146,112599,2023-01-16-10
87736954,50,59146,112597,2023-01-16-11
87734538,50,59147,112554,2023-01-16-12
87736449,50,59146,112591,2023-01-16-13
87736390,50,59146,112591,2023-01-16-14
87735784,50,59146,112591,2023-01-16-15
87735694,50,59146,112586,2023-01-16-16
87734902,50,59146,112587,2023-01-16-17
87732377,50,59147,112547,2023-01-16-18
87732314,50,59147,112542,2023-01-16-19
87734292,50,59146,112584,2023-01-16-20
87731895,50,59147,112541,2023-01-16-21
87731117,50,59147,112541,2023-01-16-22
87732738,50,59146,112585,2023-01-16-23
87732677,50,59146,112584,2023-01-17-00
87730168,50,59147,112546,2023-01-17-01
87732048,50,59146,112586,2023-01-17-02
87730095,50,59147,112545,2023-01-17-03
87731628,50,59146,112591,2023-01-17-04
87729567,50,59147,112548,2023-01-17-05
87730522,50,59146,112589,2023-01-17-06
87730509,50,59146,112590,2023-01-17-07
87730290,50,59146,112590,2023-01-17-08
87730241,50,59146,1,2023-01-17-09
87728120,50,59147,112551,2023-01-17-10
87730107,50,59146,112590,2023-01-17-11
87729820,50,59146,112590,2023-01-17-12
87727698,50,59147,112552,2023-01-17-13
87729651,50,59146,112593,2023-01-17-14
87729583,50,59146,112587,2023-01-17-15
87728146,50,59146,112589,2023-01-17-16
87725931,50,59147,112543,2023-01-17-17
87727782,50,59146,112582,2023-01-17-18
87727702,50,59146,112580,2023-01-17-19
87726977,50,59146,112581,2023-01-17-20
87724960,50,59147,112543,2023-01-17-21
87726895,50,59146,112583,2023-01-17-22
87726805,50,59146,112581,2023-01-17-23
87726478,50,59146,112581,2023-01-18-00
87726165,50,59146,112581,2023-01-18-01
87724044,50,59147,112539,2023-01-18-02
87724031,50,59147,112539,2023-01-18-03
87723290,50,59147,112536,2023-01-18-04
87725382,50,59146,112571,2023-01-18-05
87722721,50,59147,112535,2023-01-18-06
87724753,50,59146,0,2023-01-18-07
87724459,50,59146,2,2023-01-18-08
87724242,50,59146,112578,2023-01-18-09
87722161,50,59147,112533,2023-01-18-10
87722745,50,59146,112574,2023-01-18-11
87722717,50,59146,112575,2023-01-18-12
87722611,50,59146,112573,2023-01-18-13
87720503,50,59147,112531,2023-01-18-14
87722152,50,59146,112573,2023-01-18-15
87722403,50,59146,112572,2023-01-18-16
87720208,50,59147,112528,2023-01-18-17
87723201,50,59146,112577,2023-01-18-18
87721177,50,59147,112533,2023-01-18-19
87724893,50,59146,112577,2023-01-18-20
87722240,50,59147,112541,2023-01-18-21
87726182,50,59146,112586,2023-01-18-22
87723375,50,59147,112546,2023-01-18-23
87727477,50,59146,112591,2023-01-19-00
87727696,50,59146,112588,2023-01-19-01
87727542,50,59146,112592,2023-01-19-02
87725716,50,59147,112551,2023-01-19-03
87728444,50,59146,112588,2023-01-19-04
87726198,50,59147,112554,2023-01-19-05
87728627,50,59146,3,2023-01-19-06
87726750,50,59147,112556,2023-01-19-07
87728878,50,59146,2,2023-01-19-08
87729091,50,59146,2,2023-01-19-09
87729291,50,59146,0,2023-01-19-10
87729468,50,59146,0,2023-01-19-11
87727724,50,59147,112563,2023-01-19-12
87728050,50,59147,112570,2023-01-19-13
87728558,50,59147,112572,2023-01-19-14
87730947,50,59146,112605,2023-01-19-15
87731460,50,59146,112607,2023-01-19-16
87731923,50,59146,112610,2023-01-19-17
87729749,50,59147,112579,2023-01-19-18
87732563,50,59146,112622,2023-01-19-19
87732851,50,59146,112611,2023-01-19-20
87733243,50,59146,112612,2023-01-19-21
87731117,50,59147,112578,2023-01-19-22
87733700,50,59146,112614,2023-01-20-00
87733936,50,59146,112612,2023-01-20-01
87734124,50,59146,112613,2023-01-20-02
87734057,50,59146,112613,2023-01-20-03
87731964,50,59147,112569,2023-01-20-04
87734394,50,59146,112610,2023-01-20-05
87734430,50,59146,112612,2023-01-20-06
87734422,50,59146,112613,2023-01-20-07
87734294,50,59146,112615,2023-01-20-08
87732121,50,59147,112574,2023-01-20-09
87732090,50,59147,112576,2023-01-20-10
87734392,50,59146,112614,2023-01-20-11
87731625,50,59147,112574,2023-01-20-12
87734106,50,59146,112621,2023-01-20-13
87731442,50,59147,112579,2023-01-20-14
87731557,50,59147,112577,2023-01-20-15
87733757,50,59146,112624,2023-01-20-16
87733796,50,59146,112619,2023-01-20-17
87731013,50,59147,112577,2023-01-20-18
87731028,50,59147,112578,2023-01-20-19
87733541,50,59145,112646,2023-01-20-20
87734310,50,59145,112788,2023-01-20-21
87734354,50,59145,112754,2023-01-20-22
87733058,50,59146,112741,2023-01-20-23
87734853,50,59145,112793,2023-01-21-00
87733104,50,59146,112791,2023-01-21-01
87735136,50,59145,112816,2023-01-21-02
87734879,50,59145,112826,2023-01-21-03
87734934,50,59145,112819,2023-01-21-04
87734450,50,59145,112836,2023-01-21-05
87734368,50,59145,112837,2023-01-21-06
87734353,50,59145,112845,2023-01-21-07
87734148,50,59145,112845,2023-01-21-08
87734097,50,59145,112856,2023-01-21-09
87733998,50,59145,112848,2023-01-21-10
87731485,50,59146,112814,2023-01-21-11
87733564,50,59145,112849,2023-01-21-12
87731192,50,59146,112823,2023-01-21-13
87733282,50,59145,112861,2023-01-21-14
87733252,50,59145,112871,2023-01-21-15
87730972,50,59146,112844,2023-01-21-16
87730306,50,59146,112860,2023-01-21-17
87730291,50,59146,112847,2023-01-21-18
87730268,50,59146,112858,2023-01-21-19
87732398,50,59145,112900,2023-01-21-20
87732374,50,59145,112909,2023-01-21-21
87731492,50,59145,112922,2023-01-21-22
87731262,50,59145,112910,2023-01-21-23
87729079,50,59146,112881,2023-01-22-00
87728889,50,59146,112876,2023-01-22-01
87728913,50,59146,112881,2023-01-22-02
87730655,50,59145,112919,2023-01-22-03
87728517,50,59146,112882,2023-01-22-04
87730435,50,59145,112928,2023-01-22-05
87730401,50,59145,112931,2023-01-22-06
87730231,50,59145,112926,2023-01-22-07
87729997,50,59145,112925,2023-01-22-08
87729929,50,59145,112932,2023-01-22-09
87729780,50,59145,112927,2023-01-22-10
87729717,50,59145,112933,2023-01-22-11
87729306,50,59145,112934,2023-01-22-12
87729249,50,59145,112943,2023-01-22-13
87728485,50,59145,112940,2023-01-22-14
87726361,50,59146,112906,2023-01-22-15
87728362,50,59145,112946,2023-01-22-16
87728174,50,59145,112952,2023-01-22-17
87726038,50,59146,112923,2023-01-22-18
87727955,50,59145,112968,2023-01-22-19
87727981,50,59145,112955,2023-01-22-20
87727356,50,59145,112963,2023-01-22-21
87727351,50,59145,112957,2023-01-22-22
87726926,50,59145,112965,2023-01-22-23
87726887,50,59145,112970,2023-01-23-00
87724461,50,59146,112928,2023-01-23-01
87726575,50,59145,112973,2023-01-23-02
87726282,50,59145,112968,2023-01-23-03
87726256,50,59145,112975,2023-01-23-04
87723847,50,59146,112941,2023-01-23-05
87725307,50,59145,112976,2023-01-23-06
87723095,50,59146,112936,2023-01-23-07
87725026,50,59145,112977,2023-01-23-08
87724997,50,59145,112977,2023-01-23-09
87724774,50,59145,112979,2023-01-23-10
87722556,50,59146,112935,2023-01-23-11
87724506,50,59145,112975,2023-01-23-12
87721671,50,59146,112931,2023-01-23-13
87723570,50,59145,112977,2023-01-23-14
87723570,50,59145,112978,2023-01-23-15
87722760,50,59145,112975,2023-01-23-16
87720737,50,59146,112940,2023-01-23-17
87720704,50,59146,112942,2023-01-23-18
87722615,50,59145,112980,2023-01-23-19
87722560,50,59144,112987,2023-01-23-20
87722087,50,59144,112989,2023-01-23-21
87720011,50,59145,112941,2023-01-23-22
87721560,50,59144,112984,2023-01-23-23
87721521,50,59144,112984,2023-01-24-00
87721197,50,59144,112993,2023-01-24-01
87720601,50,59144,112981,2023-01-24-02
87720541,50,59144,112981,2023-01-24-03
87720513,50,59144,112979,2023-01-24-04
87719126,50,59144,112982,2023-01-24-05
87716940,50,59145,112945,2023-01-24-06
87716524,50,59145,112944,2023-01-24-07
87718282,50,59144,112985,2023-01-24-08
87718256,50,59144,112986,2023-01-24-09
87717978,50,59144,112985,2023-01-24-10
87717947,50,59144,112993,2023-01-24-11
87715839,50,59145,112947,2023-01-24-12
87717838,50,59144,112992,2023-01-24-13
87717553,50,59144,112996,2023-01-24-14
87717545,50,59144,113001,2023-01-24-15
87716851,50,59144,113006,2023-01-24-16
87714726,50,59145,112963,2023-01-24-17
87716644,50,59144,113004,2023-01-24-18
87714571,50,59145,112966,2023-01-24-19
87716370,50,59144,113007,2023-01-24-20
87716379,50,59144,112999,2023-01-24-21
87715634,50,59144,112999,2023-01-24-22
87713580,50,59145,112959,2023-01-24-23
87714771,50,59144,113002,2023-01-25-00
87714637,50,59144,113007,2023-01-25-01
87714638,50,59144,113003,2023-01-25-02
87712544,50,59145,112962,2023-01-25-03
87714220,50,59144,113002,2023-01-25-04
87712186,50,59145,112964,2023-01-25-05
87713976,50,59144,113009,2023-01-25-06
87711848,50,59145,112966,2023-01-25-07
87713753,50,59144,113010,2023-01-25-08
87713694,50,59144,113008,2023-01-25-09
87713648,50,59144,113011,2023-01-25-10
87712993,50,59144,113011,2023-01-25-11
87710884,50,59145,112971,2023-01-25-12
87712707,50,59144,113014,2023-01-25-13
87712659,50,59144,113017,2023-01-25-14
87710382,50,59145,112978,2023-01-25-15
87712346,50,59144,113027,2023-01-25-16
87711728,50,59144,113019,2023-01-25-17
87711660,50,59144,113024,2023-01-25-18
87709495,50,59145,112980,2023-01-25-19
87711399,50,59144,113018,2023-01-25-20
87708934,50,59145,112981,2023-01-25-21
87708914,50,59145,112985,2023-01-25-22
87711573,50,59144,113023,2023-01-25-23
87710089,50,59145,112983,2023-01-26-00
87710679,50,59145,112989,2023-01-26-01
87710756,50,59145,112985,2023-01-26-02
87710934,50,59145,112986,2023-01-26-03
87710953,50,59145,112989,2023-01-26-04
87713213,50,59144,113026,2023-01-26-05
87711541,50,59145,112998,2023-01-26-06
87713808,50,59144,113041,2023-01-26-07
87713911,50,59144,113042,2023-01-26-08
87714081,50,59144,113044,2023-01-26-09
87714192,50,59144,113038,2023-01-26-10
87712316,50,59145,113000,2023-01-26-11
87712465,50,59145,113001,2023-01-26-12
87712694,50,59145,113003,2023-01-26-13
87714876,50,59144,113045,2023-01-26-14
87713363,50,59145,113016,2023-01-26-15
87713684,50,59145,113007,2023-01-26-16
87714131,50,59145,113016,2023-01-26-17
87713963,50,59145,113009,2023-01-26-18
87716407,50,59144,113051,2023-01-26-19
87715926,50,59144,113056,2023-01-26-20
87716316,50,59144,113048,2023-01-26-21
87716431,50,59144,113052,2023-01-26-22
87716025,50,59144,113045,2023-01-26-23
87716280,50,59144,113047,2023-01-27-00
87715980,50,59144,113039,2023-01-27-01
87714013,50,59145,113002,2023-01-27-02
87713809,50,59145,113002,2023-01-27-03
87716216,50,59144,113043,2023-01-27-04
87716028,50,59144,113041,2023-01-27-05
87716179,50,59144,113042,2023-01-27-06
87716231,50,59144,113019,2023-01-27-07
87714323,50,59145,112987,2023-01-27-08
87716472,50,59144,113021,2023-01-27-09
87716588,50,59144,113022,2023-01-27-10
87716717,50,59144,113022,2023-01-27-11
87714745,50,59145,112987,2023-01-27-12
87717039,50,59144,113021,2023-01-27-13
87715116,50,59145,112988,2023-01-27-14
87715200,50,59145,112989,2023-01-27-15
87717376,50,59144,113025,2023-01-27-16
87717495,50,59144,113026,2023-01-27-17
87717140,50,59144,113021,2023-01-27-18
87715123,50,59145,112988,2023-01-27-19
87717172,50,59144,113020,2023-01-27-20
87716915,50,59144,113019,2023-01-27-21
87717060,50,59144,113018,2023-01-27-22
87716941,50,59144,113022,2023-01-27-23
87717019,50,59144,113022,2023-01-28-00
87715016,50,59145,112988,2023-01-28-01
87717091,50,59144,113021,2023-01-28-02
87716992,50,59144,113022,2023-01-28-03
87715170,50,59145,112986,2023-01-28-04
87715049,50,59145,112988,2023-01-28-05
87717135,50,59144,113017,2023-01-28-06
87717020,50,59144,113015,2023-01-28-07
87715103,50,59145,112983,2023-01-28-08
87716969,50,59144,113013,2023-01-28-09
87714941,50,59145,112983,2023-01-28-10
87716846,50,59144,113022,2023-01-28-11
87716901,50,59144,113023,2023-01-28-12
87716854,50,59144,113017,2023-01-28-13
87714912,50,59145,112984,2023-01-28-14
87716876,50,59144,113016,2023-01-28-15
87716766,50,59144,113018,2023-01-28-16
87716875,50,59144,113016,2023-01-28-17
87716561,50,59144,113020,2023-01-28-18
87716684,50,59144,113015,2023-01-28-19
87716555,50,59144,113020,2023-01-28-20
87716701,50,59144,113024,2023-01-28-21
87716282,50,59144,113024,2023-01-28-22
87716382,50,59144,113024,2023-01-28-23
87716300,50,59144,113023,2023-01-29-00
87714395,50,59145,112990,2023-01-29-01
87714306,50,59145,112989,2023-01-29-02
87714400,50,59145,112992,2023-01-29-03
87716315,50,59144,113023,2023-01-29-04
87714402,50,59145,112991,2023-01-29-05
87714296,50,59145,112992,2023-01-29-06
87716119,50,59144,113030,2023-01-29-07
87716215,50,59144,113028,2023-01-29-08
87716152,50,59144,113029,2023-01-29-09
87716213,50,59144,113028,2023-01-29-10
87716183,50,59144,113030,2023-01-29-11
87716248,50,59144,113032,2023-01-29-12
87716210,50,59144,113036,2023-01-29-13
87714307,50,59145,112998,2023-01-29-14
87716403,50,59144,113033,2023-01-29-15
87716564,50,59144,113032,2023-01-29-16
87714669,50,59145,113000,2023-01-29-17
87716871,50,59144,113032,2023-01-29-18
87716729,50,59144,113029,2023-01-29-19
87716877,50,59144,113029,2023-01-29-20
87716687,50,59144,113023,2023-01-29-21
87716870,50,59144,113027,2023-01-29-22
87716677,50,59144,113024,2023-01-29-23
87716797,50,59144,113028,2023-01-30-00
87716532,50,59144,113026,2023-01-30-01
87714163,50,59145,112992,2023-01-30-02
87716244,50,59144,113024,2023-01-30-03
87714094,50,59145,112992,2023-01-30-04
87716112,50,59144,113024,2023-01-30-05
87716151,50,59144,113027,2023-01-30-06
87713870,50,59145,112989,2023-01-30-07
87713604,50,59145,112991,2023-01-30-08
87715627,50,59144,113028,2023-01-30-09
87715553,50,59144,113028,2023-01-30-10
87713576,50,59145,112994,2023-01-30-11
87715397,50,59144,113026,2023-01-30-12
87713497,50,59145,112991,2023-01-30-13
87715377,50,59144,0,2023-01-30-14
87713482,50,59145,112992,2023-01-30-15
87715299,50,59144,113026,2023-01-30-16
87713217,50,59145,112993,2023-01-30-17
87715341,50,59144,113028,2023-01-30-18
87715395,50,59144,0,2023-01-30-19
87715568,50,59144,0,2023-01-30-20
87713134,50,59145,112992,2023-01-30-21
87716188,50,59144,113029,2023-01-30-22
87713089,50,59145,112997,2023-01-30-23
87715848,50,59144,113033,2023-01-31-00
87714831,50,59144,113035,2023-01-31-01
87710821,50,59145,112998,2023-01-31-02
87714969,50,59144,113033,2023-01-31-03
87709544,50,59145,112996,2023-01-31-04
87713500,50,59144,113029,2023-01-31-05
87711864,50,59144,113032,2023-01-31-06
87711892,50,59144,113029,2023-01-31-07
87710801,50,59144,113027,2023-01-31-08
87706646,50,59145,112990,2023-01-31-09
87709286,50,59144,113027,2023-01-31-10
87709310,50,59144,113028,2023-01-31-11
87708188,50,59144,113024,2023-01-31-12
87706028,50,59145,112989,2023-01-31-13
87705826,50,59145,112989,2023-01-31-14
87706697,50,59144,113021,2023-01-31-15
87706746,50,59144,113027,2023-01-31-16
87705517,50,59145,112991,2023-01-31-17
87706505,50,59144,113023,2023-01-31-18
87706237,50,59144,113021,2023-01-31-19
87706291,50,59144,113026,2023-01-31-20
87705828,50,59144,113026,2023-01-31-21
87705926,50,59144,113027,2023-01-31-22
87704626,50,59145,112994,2023-01-31-23
87704788,50,59144,113026,2023-02-01-00
87704901,50,59144,113026,2023-02-01-01
87704148,50,59145,112992,2023-02-01-02
87704736,50,59144,113027,2023-02-01-03
87703832,50,59145,112993,2023-02-01-04
87704375,50,59144,113027,2023-02-01-05
87703953,50,59144,113029,2023-02-01-06
87703962,50,59144,113021,2023-02-01-07
87698782,50,59144,113023,2023-02-01-08
87698813,50,59144,113022,2023-02-01-09
87698673,50,59144,113023,2023-02-01-10
87697893,50,59145,112990,2023-02-01-11
87697950,50,59145,112988,2023-02-01-12
87698703,50,59144,113022,2023-02-01-13
87698451,50,59144,113026,2023-02-01-14
87698535,50,59144,113021,2023-02-01-15
87698130,50,59144,113023,2023-02-01-16
87698207,50,59144,113022,2023-02-01-17
87697997,50,59144,113022,2023-02-01-18
87698053,50,59144,113016,2023-02-01-19
87697615,50,59144,113017,2023-02-01-20
87697654,50,59144,113018,2023-02-01-21
87697287,50,59141,113019,2023-02-01-22
87696156,50,59142,112980,2023-02-01-23
87695867,50,59142,112981,2023-02-02-00
87696612,50,59141,113016,2023-02-02-01
87695630,50,59142,112975,2023-02-02-02
87696386,50,59141,113007,2023-02-02-03
87696450,50,59141,113008,2023-02-02-04
87695577,50,59142,112977,2023-02-02-05
87695255,50,59142,112977,2023-02-02-06
87695904,50,59141,113013,2023-02-02-07
87694898,50,59142,112980,2023-02-02-08
87695639,50,59141,113013,2023-02-02-09
87694887,50,59142,112981,2023-02-02-10
87695558,50,59141,113017,2023-02-02-11
87695298,50,59141,113013,2023-02-02-12
87695304,50,59141,113013,2023-02-02-13
87694081,50,59142,112978,2023-02-02-14
87694426,50,59141,113014,2023-02-02-15
87693357,50,59141,113009,2023-02-02-16
87692856,50,59142,112975,2023-02-02-17
87692072,50,59142,112968,2023-02-02-18
87692088,50,59142,112965,2023-02-02-19
87691972,50,59141,113007,2023-02-02-20
87691949,50,59141,113003,2023-02-02-21
87690628,50,59142,112964,2023-02-02-22
87691241,50,59141,112998,2023-02-02-23
87690164,50,59141,112998,2023-02-03-00
87688755,50,59142,112956,2023-02-03-01
87689474,50,59141,112992,2023-02-03-02
87689482,50,59141,112993,2023-02-03-03
87688053,50,59142,112955,2023-02-03-04
87687337,50,59142,112953,2023-02-03-05
87687381,50,59142,112957,2023-02-03-06
87688254,50,59141,112993,2023-02-03-07
87687499,50,59141,112990,2023-02-03-08
87687544,50,59141,112992,2023-02-03-09
87685789,50,59142,112956,2023-02-03-10
87686925,50,59141,112992,2023-02-03-11
87686319,50,59141,112989,2023-02-03-12
87686373,50,59141,112991,2023-02-03-13
87685355,50,59142,112959,2023-02-03-14
87685499,50,59142,112959,2023-02-03-15
87686349,50,59141,112991,2023-02-03-16
87686427,50,59141,112995,2023-02-03-17
87685792,50,59142,112962,2023-02-03-18
87686600,50,59141,112996,2023-02-03-19
87685863,50,59142,112963,2023-02-03-20
87686441,50,59141,112996,2023-02-03-21
87685742,50,59142,112960,2023-02-03-22
87686411,50,59141,113001,2023-02-03-23
87686582,50,59141,112993,2023-02-04-00
87685422,50,59142,112960,2023-02-04-01
87685652,50,59142,112959,2023-02-04-02
87685819,50,59142,112962,2023-02-04-03
87685468,50,59142,112961,2023-02-04-04
87686154,50,59141,112996,2023-02-04-05
87685426,50,59142,112962,2023-02-04-06
87685536,50,59142,112963,2023-02-04-07
87685403,50,59142,112963,2023-02-04-08
87686089,50,59141,112998,2023-02-04-09
87686051,50,59141,113000,2023-02-04-10
87686149,50,59141,112998,2023-02-04-11
87686002,50,59141,112992,2023-02-04-12
87686122,50,59141,112992,2023-02-04-13
87685394,50,59142,112956,2023-02-04-14
87685228,50,59142,112958,2023-02-04-15
87685364,50,59142,112954,2023-02-04-16
87686152,50,59141,112991,2023-02-04-17
87685383,50,59142,112951,2023-02-04-18
87686269,50,59141,112986,2023-02-04-19
87686029,50,59141,112987,2023-02-04-20
87685329,50,59142,112950,2023-02-04-21
87685293,50,59141,112984,2023-02-04-22
87685424,50,59141,112987,2023-02-04-23
87685469,50,59141,112985,2023-02-05-00
87684755,50,59142,112950,2023-02-05-01
87685625,50,59141,112985,2023-02-05-02
87685728,50,59141,112985,2023-02-05-03
87685493,50,59141,112983,2023-02-05-04
87684795,50,59142,112948,2023-02-05-05
87684706,50,59142,112949,2023-02-05-06
87685449,50,59141,112985,2023-02-05-07
87685525,50,59141,112985,2023-02-05-08
87685372,50,59141,112983,2023-02-05-09
87685410,50,59141,112986,2023-02-05-10
87685181,50,59141,112986,2023-02-05-11
87684355,50,59142,112947,2023-02-05-12
87684816,50,59141,112986,2023-02-05-13
87684874,50,59141,112983,2023-02-05-14
87684000,50,59142,112954,2023-02-05-15
87684357,50,59141,112986,2023-02-05-16
87684388,50,59141,112984,2023-02-05-17
87683551,50,59142,112949,2023-02-05-18
87684238,50,59141,112983,2023-02-05-19
87683360,50,59142,112948,2023-02-05-20
87682502,50,59142,112949,2023-02-05-21
87683124,50,59141,112988,2023-02-05-22
87682354,50,59142,112951,2023-02-05-23
87682919,50,59141,112982,2023-02-06-00
87682986,50,59141,112983,2023-02-06-01
87682791,50,59141,112985,2023-02-06-02
87682853,50,59141,112978,2023-02-06-03
87682685,50,59141,112979,2023-02-06-04
87682693,50,59141,112980,2023-02-06-05
87682597,50,59141,112980,2023-02-06-06
87682615,50,59141,112980,2023-02-06-07
87681367,50,59142,112945,2023-02-06-08
87681365,50,59142,112944,2023-02-06-09
87682053,50,59141,112978,2023-02-06-10
87681179,50,59142,112944,2023-02-06-11
87681957,50,59141,112978,2023-02-06-12
87681183,50,59142,112942,2023-02-06-13
87681753,50,59141,112980,2023-02-06-14
87681613,50,59141,112977,2023-02-06-15
87681653,50,59141,112978,2023-02-06-16
87680909,50,59142,112943,2023-02-06-17
87680630,50,59142,112945,2023-02-06-18
87681148,50,59141,112981,2023-02-06-19
87680325,50,59142,112947,2023-02-06-20
87680311,50,59142,112949,2023-02-06-21
87680855,50,59141,112984,2023-02-06-22
87680518,50,59141,112982,2023-02-06-23
87680543,50,59141,112978,2023-02-07-00
87680201,50,59141,112981,2023-02-07-01
87679852,50,59141,112977,2023-02-07-02
87679370,50,59142,112942,2023-02-07-03
87679020,50,59142,112943,2023-02-07-04
87679296,50,59141,112975,2023-02-07-05
87679314,50,59141,112979,2023-02-07-06
87679085,50,59141,112975,2023-02-07-07
87678316,50,59142,112937,2023-02-07-08
87679056,50,59141,112973,2023-02-07-09
87678873,50,59141,112972,2023-02-07-10
87678170,50,59142,112936,2023-02-07-11
87678815,50,59141,112972,2023-02-07-12
87678795,50,59141,112970,2023-02-07-13
87677777,50,59142,112932,2023-02-07-14
87677810,50,59142,112934,2023-02-07-15
87678428,50,59141,112970,2023-02-07-16
87678440,50,59141,112972,2023-02-07-17
87677380,50,59142,112928,2023-02-07-18
87678301,50,59141,112967,2023-02-07-19
87678080,50,59141,112963,2023-02-07-20
87678136,50,59141,112963,2023-02-07-21
87677978,50,59141,112962,2023-02-07-22
87678008,50,59141,112963,2023-02-07-23
87677382,50,59141,112963,2023-02-08-00
87677004,50,59141,112959,2023-02-08-01
87675901,50,59142,112928,2023-02-08-02
87677144,50,59141,112957,2023-02-08-03
87677340,50,59141,112962,2023-02-08-04
87676397,50,59142,112929,2023-02-08-05
87677337,50,59141,112958,2023-02-08-06
87676279,50,59142,112921,2023-02-08-07
87677151,50,59141,112960,2023-02-08-08
87676876,50,59141,112955,2023-02-08-09
87676886,50,59141,112956,2023-02-08-10
87676746,50,59141,112953,2023-02-08-11
87675820,50,59142,112916,2023-02-08-12
87676541,50,59141,112954,2023-02-08-13
87676574,50,59141,112955,2023-02-08-14
87676484,50,59141,112953,2023-02-08-15
87676548,50,59141,112953,2023-02-08-16
87676440,50,59141,112952,2023-02-08-17
87676471,50,59141,112949,2023-02-08-18
87675729,50,59142,112913,2023-02-08-19
87675541,50,59141,112913,2023-02-08-20
87676150,50,59140,112950,2023-02-08-21
87674944,50,59140,112949,2023-02-08-22
87673669,50,59141,112912,2023-02-08-23
87671241,50,59141,112913,2023-02-09-00
87670533,50,59140,112953,2023-02-09-01
87668401,50,59140,112952,2023-02-09-02
87667637,50,59140,112954,2023-02-09-03
87665687,50,59141,112917,2023-02-09-04
87664734,50,59141,112917,2023-02-09-05
87664355,50,59140,112952,2023-02-09-06
87664242,50,59140,112949,2023-02-09-07
87662079,50,59140,112950,2023-02-09-08
87662083,50,59140,112944,2023-02-09-09
87659380,50,59140,112944,2023-02-09-10
87658560,50,59141,112906,2023-02-09-11
87659246,50,59140,112942,2023-02-09-12
87659239,50,59140,112942,2023-02-09-13
87659039,50,59140,112942,2023-02-09-14
87659112,50,59140,112941,2023-02-09-15
87658523,50,59140,112942,2023-02-09-16
87658630,50,59140,112942,2023-02-09-17
87658457,50,59140,112944,2023-02-09-18
87658368,50,59140,112946,2023-02-09-19
87658515,50,59140,112944,2023-02-09-20
87658343,50,59140,112947,2023-02-09-21
87658506,50,59140,112949,2023-02-09-22
87657552,50,59141,112914,2023-02-09-23
87657752,50,59140,112951,2023-02-10-00
87657885,50,59140,112952,2023-02-10-01
87657098,50,59141,112915,2023-02-10-02
87657175,50,59141,112921,2023-02-10-03
87657826,50,59140,112952,2023-02-10-04
87657669,50,59140,112952,2023-02-10-05
87657684,50,59140,112955,2023-02-10-06
87657652,50,59140,112953,2023-02-10-07
87657605,50,59140,112955,2023-02-10-08
87657648,50,59140,112956,2023-02-10-09
87657616,50,59140,112956,2023-02-10-10
87657648,50,59140,112952,2023-02-10-11
87656693,50,59141,112920,2023-02-10-12
87657575,50,59140,112955,2023-02-10-13
87657314,50,59140,112954,2023-02-10-14
87657388,50,59140,112954,2023-02-10-15
87657176,50,59140,112953,2023-02-10-16
87656348,50,59141,112925,2023-02-10-17
87657031,50,59140,112962,2023-02-10-18
87657093,50,59140,112957,2023-02-10-19
87656942,50,59140,112959,2023-02-10-20
87657028,50,59140,112958,2023-02-10-21
87656891,50,59140,112961,2023-02-10-22
87656926,50,59140,112960,2023-02-10-23
87655948,50,59141,112925,2023-02-11-00
87656502,50,59140,112962,2023-02-11-01
87655639,50,59141,112926,2023-02-11-02
87656645,50,59140,112960,2023-02-11-03
87655448,50,59141,112922,2023-02-11-04
87655438,50,59141,112924,2023-02-11-05
87656406,50,59140,112961,2023-02-11-06
87656384,50,59140,112961,2023-02-11-07
87655530,50,59141,112926,2023-02-11-08
87655410,50,59141,112927,2023-02-11-09
87656217,50,59140,112965,2023-02-11-10
87655938,50,59140,112965,2023-02-11-11
87655119,50,59141,112931,2023-02-11-12
87655673,50,59140,112966,2023-02-11-13
87654912,50,59141,112932,2023-02-11-14
87655726,50,59140,112973,2023-02-11-15
87655019,50,59141,112931,2023-02-11-16
